,country,population,article_name,revision_id,article_quality
29796,Nigeria,181839400,Mahmud Tukur,710518211,Stub
29797,Nigeria,181839400,Dapo Sarumi,710533184,Stub
29798,Nigeria,181839400,Abraham Imogie,710533207,Stub
29799,Nigeria,181839400,Adelusi Adeluyi,710533503,Stub
29800,Nigeria,181839400,Samuel Edem,710985648,Stub
29801,Nigeria,181839400,Jacob Obande,711417189,Stub
29802,Nigeria,181839400,Abba Habib,711545907,Stub
29803,Nigeria,181839400,Ganiyu Dawodu,711978679,Stub
29804,Nigeria,181839400,Wahab Goodluck,712081212,Stub
29805,Nigeria,181839400,Eddie Mbadiwe,712155706,Stub
29806,Nigeria,181839400,George Agbazika Innih,712289148,Start
29807,Nigeria,181839400,Oluseyi Bajulaiye,712500159,Stub
29808,Nigeria,181839400,Vincent Eze Ogbulafor,714196192,Stub
29809,Nigeria,181839400,Joseph Tarka,715792629,Start
29810,Nigeria,181839400,Peter Onu,716145017,Stub
29811,Nigeria,181839400,Ayisha Osori,717055090,Start
29812,Nigeria,181839400,Chukwuemeka Ujam,717185387,Stub
29813,Nigeria,181839400,Mamuda Aliyu Shinkafi,717224947,Stub
29814,Nigeria,181839400,Steven Lawani,717363689,Stub
29815,Nigeria,181839400,John Ewerekumoh Yeri,717535392,Stub
29816,Nigeria,181839400,Sani Ndanusa,717537537,Start
29817,Nigeria,181839400,Musa Inuwa,717577322,Stub
29818,Nigeria,181839400,Shehu Kangiwa,717579914,Start
29819,Nigeria,181839400,Usman Faruk,717587144,Start
29820,Nigeria,181839400,Mike Attah,717587540,Stub
29821,Nigeria,181839400,Datti Abubakar,717588432,Stub
29822,Nigeria,181839400,John Kpera,717589198,Start
29823,Nigeria,181839400,Mustapha Ismail,717595920,Stub
29824,Nigeria,181839400,Joe Kalu-Igboama,717595956,Stub
29825,Nigeria,181839400,Tanko Zubairu,717597698,Start
29826,Nigeria,181839400,Sunday Tuoyo,717601015,Stub
29827,Nigeria,181839400,Sunday Abiodun Olukoya,717602204,Stub
29828,Nigeria,181839400,Tony Ene Asuquo,717628113,Stub
29829,Nigeria,181839400,Chukwuemeka Chikelu,717711844,Start
29830,Nigeria,181839400,Broderick Bozimo,717802214,Stub
29831,Nigeria,181839400,Olu Agunloye,717872176,Stub
29832,Nigeria,181839400,Saidu Barda,718146373,Start
29833,Nigeria,181839400,Werinipre Seibarugo,718210388,Stub
29834,Nigeria,181839400,Musa Usman,718225373,Start
29835,Nigeria,181839400,Omoniyi Caleb Olubolade,718461820,Start
29836,Nigeria,181839400,Sefiu Adegbenga Kaka,719905993,Stub
29837,Nigeria,181839400,Kingsley Esiso,720011103,Stub
29838,Nigeria,181839400,Ikeje Asogwa,720083087,Start
29839,Nigeria,181839400,Ignatius Olisemeka,720161941,Stub
29840,Nigeria,181839400,Alhaji Hassan Dalhat,721581071,Stub
29841,Nigeria,181839400,Maurice Ekpenyong,722438087,Stub
29842,Nigeria,181839400,Joshua M. Lidani,722467684,Stub
29843,Nigeria,181839400,Haliru Dantoro,722859616,Stub
29844,Nigeria,181839400,Patrick Ekpotu,723745966,Stub
29845,Nigeria,181839400,Saviour Friday Udoh,725060895,Stub
29846,Nigeria,181839400,Ibrahim Dasuki Jalo-Waziri,725377530,Start
29847,Nigeria,181839400,Stephen Oluwole Awokoya,725642924,Start
29848,Nigeria,181839400,Yinka Durosinmi,725668970,Start
29849,Nigeria,181839400,Mahmud Shinkafi,726805368,Stub
29850,Nigeria,181839400,Muhammed K. Abubakar,726818559,Stub
29851,Nigeria,181839400,Nduese Essien,726818744,Start
29852,Nigeria,181839400,Oladapo Afolabi,727741721,Start
29853,Nigeria,181839400,Lloyd Chukwuemeka,730632839,Stub
29854,Nigeria,181839400,Jerry Needam,730842731,Stub
29855,Nigeria,181839400,Ojo Maduekwe,731021539,Start
29856,Nigeria,181839400,Clifford Ohiagu,731276297,Stub
29857,Nigeria,181839400,Njoku Nnamdi,731276344,Stub
29858,Nigeria,181839400,Iheanacho Obioma,731276359,Stub
29859,Nigeria,181839400,Uchechukwu N. Maduako,731276379,Stub
29860,Nigeria,181839400,Anthony Eze Enwereuzor,731276422,Stub
29861,Nigeria,181839400,Macebuh Chinonyerem,731276452,Stub
29862,Nigeria,181839400,Nwakanwa Chimaobi,731276490,Stub
29863,Nigeria,181839400,Ameh Ebute,731276619,Stub
29864,Nigeria,181839400,Tanimowo Ogunlesi,731579887,Stub
29865,Nigeria,181839400,Raphael Nomiye,732432078,Start
29866,Nigeria,181839400,Elizabeth Ativie,737060177,Start
29867,Nigeria,181839400,Achike Udenwa,737673853,Stub
29868,Nigeria,181839400,Michael O. Chinda,737771495,Stub
29869,Nigeria,181839400,Martins Amaewhule,737781073,Stub
29870,Nigeria,181839400,Frank Eke,737787109,Stub
29871,Nigeria,181839400,Sarafa Tunji Ishola,739125240,Start
29872,Nigeria,181839400,John Mark Inienger,739129789,Start
29873,Nigeria,181839400,Adamu Waziri,739175973,Start
29874,Nigeria,181839400,Abubakar Sadiq A. Mohammed,739176020,Stub
29875,Nigeria,181839400,Aliyu Obaje,740306640,Stub
29876,Nigeria,181839400,L. A. Fabunmi,740447269,Stub
29877,Nigeria,181839400,Temi Ejoor,741172432,Start
29878,Nigeria,181839400,John Yakubu,742117154,Stub
29879,Nigeria,181839400,Boniface S. Emerengwa,742243239,Stub
29880,Nigeria,181839400,Abdullahi Balarabe Salame,742594594,Start
29881,Nigeria,181839400,Patrick Koshoni,742684693,Start
29882,Nigeria,181839400,Samuel Ogeh,743083415,Stub
29883,Nigeria,181839400,Tatari Ali,743190896,Start
29884,Nigeria,181839400,Odigha Odigha,743856621,Stub
29885,Nigeria,181839400,Aminu Safana,743862677,Stub
29886,Nigeria,181839400,Mohammed Bello Adoke,744087654,Start
29887,Nigeria,181839400,Samuel Bassey,744117777,Start
29888,Nigeria,181839400,Oluyemi Adeniji,744916250,Start
29889,Nigeria,181839400,Oseleye Ojuka,745439794,Start
29890,Nigeria,181839400,Edwin Ume-Ezeoke,745595238,Stub
29891,Nigeria,181839400,Raymond Njoku,745786235,Start
29892,Nigeria,181839400,Tunji Otegbeye,746273474,C
29893,Nigeria,181839400,Aminu Bashir Wali,746438262,Start
29894,Nigeria,181839400,Bashir Yuguda,746534137,Stub
29895,Nigeria,181839400,Frank Ajobena,746565081,Stub
29896,Nigeria,181839400,Yarima Ibrahim,746756722,Stub
29897,Nigeria,181839400,Sylvester Ugoh,747244277,Stub
29898,Nigeria,181839400,National Security Advisor (Nigeria),747988410,Stub
29899,Nigeria,181839400,Louis Mbanefo,748101471,Start
29900,Nigeria,181839400,Olugbenga Ashiru,748515743,Stub
29901,Nigeria,181839400,Nuhu Bamalli,748633284,Stub
29902,Nigeria,181839400,"List of Governors of Northern Region, Nigeria",751053462,Stub
29903,Nigeria,181839400,Adejoke Orelope-Adefulire,751780937,Stub
29904,Nigeria,181839400,Remi Babalola,752461243,Start
29905,Nigeria,181839400,Onaolapo Soleye,752630175,Stub
29906,Nigeria,181839400,Dahiru Mohammed,753093526,Start
29907,Nigeria,181839400,Dan Nwanyanwu,753193542,C
29908,Nigeria,181839400,Sebastian Okechukwu Mezu,753200315,Start
29909,Nigeria,181839400,James Shaibu Barka,753201175,Start
29910,Nigeria,181839400,Danburam Abubakar Nuhu,753215523,Start
29911,Nigeria,181839400,Tanko Yakasai,753870254,Stub
29912,Nigeria,181839400,Ayo Fasanmi,755225924,Start
29913,Nigeria,181839400,Timothy Shelpidi,755597113,Start
29914,Nigeria,181839400,Feyisetan Fayose,756222460,Stub
29915,Nigeria,181839400,Eme Okoro,756322600,Stub
29916,Nigeria,181839400,Chukwuemeka Ngozichineke Wogu,756392289,Start
29917,Nigeria,181839400,Sadiya Umar Farouq,756592132,Start
29918,Nigeria,181839400,Ibrahim Bunu,756731872,Start
29919,Nigeria,181839400,Mojisola Adekunle-Obasanjo,756827056,Stub
29920,Nigeria,181839400,Yetunde Onanuga,756833464,Stub
29921,Nigeria,181839400,Musa Mohammed Sada,757006942,Stub
29922,Nigeria,181839400,Ebun Oyagbola,757336511,Start
29923,Nigeria,181839400,Tejumade Alakija,757338458,Start
29924,Nigeria,181839400,Gbolahan Olusegun Yishawu,757463566,Stub
29925,Nigeria,181839400,Chinwe Obaji,757540500,Start
29926,Nigeria,181839400,Fidelis Makka,757551494,Start
29927,Nigeria,181839400,Fidelia Njeze,757562345,Start
29928,Nigeria,181839400,Helen Esuene,757563136,Start
29929,Nigeria,181839400,Manuela George-Izunwa,757613940,C
29930,Nigeria,181839400,Ruqayyah Ahmed Rufa'i,757616922,Start
29931,Nigeria,181839400,Clever Ikisikpo,757765871,Start
29932,Nigeria,181839400,Samuel Adesina,757792473,Stub
29933,Nigeria,181839400,Wilberforce Juta,757814345,Start
29934,Nigeria,181839400,Mohammed Lawal,758372520,Start
29935,Nigeria,181839400,Labaran Maku,758525626,Start
29936,Nigeria,181839400,Nkechi Ikpeazu,758541021,Start
29937,Nigeria,181839400,Mamman Kontagora,759171415,Start
29938,Nigeria,181839400,Lamidi Adedibu,759508235,Start
29939,Nigeria,181839400,Sarah Jibril,759698330,C
29940,Nigeria,181839400,Ahmad Babba Kaita,760030043,Stub
29941,Nigeria,181839400,Leo Segun Ajiborisha,760064451,Start
29942,Nigeria,181839400,Deputy President of the Nigerian Senate,760126403,Stub
29943,Nigeria,181839400,Walter Feghabo,760163064,Stub
29944,Nigeria,181839400,Akanbi Oniyangi,760390131,Stub
29945,Nigeria,181839400,Willie Obiano,760603745,Start
29946,Nigeria,181839400,Chukwuebuka Anisiobi,761658964,Stub
29947,Nigeria,181839400,Mohammed Kumalia,762063203,Stub
29948,Nigeria,181839400,Gaius Obaseki,762106197,Start
29949,Nigeria,181839400,Abd al-Qadir (Sokoto),762195257,Stub
29950,Nigeria,181839400,Olugbenga Onaolapo Obadara,762379856,Stub
29951,Nigeria,181839400,Ahmed Aboki Abdullahi,762496894,Stub
29952,Nigeria,181839400,Friday Osanebi,762732359,Start
29953,Nigeria,181839400,Abdulkadir Kure,763271950,Stub
29954,Nigeria,181839400,Kande Balarabe,763593394,Stub
29955,Nigeria,181839400,Richard Okonye,763681992,Start
29956,Nigeria,181839400,Sabo Bakin Zuwo,763697656,Start
29957,Nigeria,181839400,Mamman Shata,763883697,Start
29958,Nigeria,181839400,Felix Hyatt,763999983,Stub
29959,Nigeria,181839400,Zacheus Chukwukaelo Obi,764970868,Stub
29960,Nigeria,181839400,Michael Opeyemi Bamidele,765023792,Start
29961,Nigeria,181839400,Akachukwu Sullivan Nwankpo,765041723,C
29962,Nigeria,181839400,Lekan Salami,765049939,Start
29963,Nigeria,181839400,Moses Da Rocha,765260051,Start
29964,Nigeria,181839400,Oluwaseyi Makinde,765263822,C
29965,Nigeria,181839400,Yusuf Musa Nagogo,765273612,Start
29966,Nigeria,181839400,Saidu Samaila Sambawa,765320219,C
29967,Nigeria,181839400,Segun Abraham,765563643,Start
29968,Nigeria,181839400,Bukar Shaib,766493465,Stub
29969,Nigeria,181839400,Alhaji Yahaya Madawaki,766945320,Start
29970,Nigeria,181839400,Gabriel Suswam,767628905,Start
29971,Nigeria,181839400,Sir Jude Ejiogu,768045378,Stub
29972,Nigeria,181839400,Sheikh Ahmed Abdullah,768212416,Start
29973,Nigeria,181839400,Samson Omeruah,768292967,Start
29974,Nigeria,181839400,Dabo Aliyu,768440728,Stub
29975,Nigeria,181839400,Ibrahim Kazaure,768484304,Stub
29976,Nigeria,181839400,Josaiah Ndubuisi Wachuku,768489794,Start
29977,Nigeria,181839400,Bassey Asuquo,768587573,Stub
29978,Nigeria,181839400,Michael Otedola,768611476,Start
29979,Nigeria,181839400,Clem Ohameze,768747977,Start
29980,Nigeria,181839400,Hadiza Bala Usman,769343495,Start
29981,Nigeria,181839400,Abubakar Malami,769900146,Start
29982,Nigeria,181839400,Ifeanyi Ugwuanyi,770052156,C
29983,Nigeria,181839400,Steve Ayorinde,770262490,C
29984,Nigeria,181839400,Richard Akinjide,770262534,Start
29985,Nigeria,181839400,Sirika Hadi,771454540,Start
29986,Nigeria,181839400,Ahmed Idris,771500609,Stub
29987,Nigeria,181839400,Grace Ekpiwhre,771833733,Start
29988,Nigeria,181839400,Victor Akande,772191879,Stub
29989,Nigeria,181839400,Eziuche Ubani,772363251,Start
29990,Nigeria,181839400,Isyaku Ibrahim,772366075,Start
29991,Nigeria,181839400,Rilwanu Lukman,772635428,GA
29992,Nigeria,181839400,Edmund Daukoru,772635472,Start
29993,Nigeria,181839400,Augustus Aikhomu,772962322,Start
29994,Nigeria,181839400,Felix A. Obuah,773417427,Start
29995,Nigeria,181839400,Mike Akhigbe,773596602,Start
29996,Nigeria,181839400,Omotayo Oduntan,773766121,Stub
29997,Nigeria,181839400,Amal Pepple,773923186,Start
29998,Nigeria,181839400,Haliru Zakari Jikantoro,774077595,Stub
29999,Nigeria,181839400,Virginia Etiaba,774143828,Start
30000,Nigeria,181839400,John Nnia Nwodo,774178817,Start
30001,Nigeria,181839400,Samuel Ikon,774250291,Start
30002,Nigeria,181839400,Ishaya Mark Aku,774378994,Start
30003,Nigeria,181839400,Ibrahim Gusau,774470803,Stub
30004,Nigeria,181839400,Idris Waziri,774519887,Stub
30005,Nigeria,181839400,Stephen Oru,774657494,Start
30006,Nigeria,181839400,Donald Duke,775247499,Start
30007,Nigeria,181839400,Magaji Muhammed,775487584,Start
30008,Nigeria,181839400,Henry Okon Archibong,775705253,Stub
30009,Nigeria,181839400,Janet Nwadiogo Mokelu,776130152,Start
30010,Nigeria,181839400,Philip Shaibu,776318059,C
30011,Nigeria,181839400,Jereton Mariere,776503248,Start
30012,Nigeria,181839400,Reynolds Bekinbo Dagogo-Jack,776690769,C
30013,Nigeria,181839400,Mudasiru Oyetunde Hussein,776822971,Start
30014,Nigeria,181839400,List of ambassadors of Nigeria,776971035,Stub
30015,Nigeria,181839400,John Okechukwuemeka,777156398,Start
30016,Nigeria,181839400,Joy Ogwu,777639961,Start
30017,Nigeria,181839400,Stephen Akiga,777804573,Start
30018,Nigeria,181839400,Adedeji Adeleke,777928073,Stub
30019,Nigeria,181839400,Isa Yuguda,778076626,C
30020,Nigeria,181839400,Kashim Ibrahim-Imam,778399850,Start
30021,Nigeria,181839400,Kayode Otitoju,778492762,Start
30022,Nigeria,181839400,Kema Chikwe,778591078,Start
30023,Nigeria,181839400,Olusegun Olutoyin Aganga,779173965,C
30024,Nigeria,181839400,Rita Akpan,779397776,Start
30025,Nigeria,181839400,Aishat Ismail,779397867,Start
30026,Nigeria,181839400,Maryam Ciroma,779397948,Start
30027,Nigeria,181839400,Saudatu Bungudu,779398071,Stub
30028,Nigeria,181839400,Jerry Gana,779398200,Start
30029,Nigeria,181839400,Salamatu Hussaini Suleiman,779398347,Start
30030,Nigeria,181839400,Josephine Anenih,779398522,Start
30031,Nigeria,181839400,Khairat Abdulrazaq-Gwadabe,779398761,Start
30032,Nigeria,181839400,Patricia Akwashiki,779399917,Start
30033,Nigeria,181839400,Iyabo Anisulowo,779400398,Start
30034,Nigeria,181839400,Kofoworola Bucknor,779408691,Stub
30035,Nigeria,181839400,Mbonu Ojike,779424593,C
30036,Nigeria,181839400,Badaru Abubakar,779439478,Start
30037,Nigeria,181839400,Abubakar Mohammed,779487320,Stub
30038,Nigeria,181839400,Adamu Garba Talba,779487343,Start
30039,Nigeria,181839400,Ahmed Muhammad Maccido,779487453,Stub
30040,Nigeria,181839400,Akinlabi Olasunkanmi,779487474,Start
30041,Nigeria,181839400,Andrew Babalola,779487494,Stub
30042,Nigeria,181839400,Audu Idris Umar,779487581,Start
30043,Nigeria,181839400,Baba Tela,779487593,Start
30044,Nigeria,181839400,Ben-Collins Ndu,779487623,Start
30045,Nigeria,181839400,Dahiru Bako Gassol,779487749,Stub
30046,Nigeria,181839400,Festus Olabode Ola,779487894,Stub
30047,Nigeria,181839400,Gbenga Ogunniya,779487925,Start
30048,Nigeria,181839400,Gregory Ngaji,779487945,Start
30049,Nigeria,181839400,Gyang Dalyop Datong,779487950,Start
30050,Nigeria,181839400,Haruna Abubakar,779487992,Stub
30051,Nigeria,181839400,Haruna Aziz Zeego,779487993,Stub
30052,Nigeria,181839400,Hassan Muhammed Gusau,779487997,Stub
30053,Nigeria,181839400,Hosea Ehinlanwo,779488003,Start
30054,Nigeria,181839400,Hyde Onuaguluchi,779488005,Stub
30055,Nigeria,181839400,Ibiapuye Martyns-Yellowe,779488016,Stub
30056,Nigeria,181839400,Ibrahim Kura Mohammed,779488019,Start
30057,Nigeria,181839400,Ibrahim Kuta,779488020,Start
30058,Nigeria,181839400,Ibrahim Muhammed Kirikasama,779488031,Start
30059,Nigeria,181839400,Idi Othman Guda,779488036,Stub
30060,Nigeria,181839400,Idris Abubakar,779488041,Start
30061,Nigeria,181839400,Ifeanyi Ararume,779488044,Stub
30062,Nigeria,181839400,Ikechukwu Obiorah,779488064,Start
30063,Nigeria,181839400,Isa Mohammed (Nigerian senator),779488066,Stub
30064,Nigeria,181839400,John Azuta-Mbata,779488110,Start
30065,Nigeria,181839400,Jonathan Zwingina,779488117,Stub
30066,Nigeria,181839400,Joseph Olatunji Ajayi,779488124,Stub
30067,Nigeria,181839400,Joseph Waku,779488126,Stub
30068,Nigeria,181839400,Jubril Aminu,779488141,Start
30069,Nigeria,181839400,Julius Ucha,779488144,Start
30070,Nigeria,181839400,Kaka Mallam Yale,779488147,Start
30071,Nigeria,181839400,Kawu Peto Dukku,779488152,Start
30072,Nigeria,181839400,Lawrence Ayo,779488173,Stub
30073,Nigeria,181839400,Mohammed A. Muhammed,779488234,Start
30074,Nigeria,181839400,Mohammed Adamu Bello,779488239,Start
30075,Nigeria,181839400,Mohammed Tukur Liman,779488251,Stub
30076,Nigeria,181839400,Moji Akinfenwa,779488252,Start
30077,Nigeria,181839400,Nimi Barigha-Amange,779488273,Start
30078,Nigeria,181839400,Omololu Meroyi,779488303,Start
30079,Nigeria,181839400,Osita Izunaso,779488337,Start
30080,Nigeria,181839400,Otaru Salihu Ohize,779488339,Stub
30081,Nigeria,181839400,Patrick Aga,779488345,Stub
30082,Nigeria,181839400,Patrick Osakwe,779488348,Start
30083,Nigeria,181839400,Roland Owie,779488355,Stub
30084,Nigeria,181839400,Sa'idu Ahmed Alkali,779488356,Stub
30085,Nigeria,181839400,Sahabi Alhaji Yaú,779488360,Start
30086,Nigeria,181839400,Saidu Kumo,779488368,Start
30087,Nigeria,181839400,Salisu Matori,779488370,Stub
30088,Nigeria,181839400,Sama’ila Mamman,779488376,Start
30089,Nigeria,181839400,Satty Davies Gogwim,779488378,Start
30090,Nigeria,181839400,Silas Janfa,779488381,Start
30091,Nigeria,181839400,Simeon Oduoye,779488383,Start
30092,Nigeria,181839400,Simon Ajibola,779488384,Start
30093,Nigeria,181839400,Sola Akinyede,779488387,Stub
30094,Nigeria,181839400,Sylvanus Ngele,779488405,Stub
30095,Nigeria,181839400,Sylvester Anyanwu,779488409,Start
30096,Nigeria,181839400,Sylvester Ayodele Arise,779488411,Start
30097,Nigeria,181839400,Tawar Umbi Wada,779488414,Stub
30098,Nigeria,181839400,Tokunbo Afikuyomi,779488428,Stub
30099,Nigeria,181839400,Tupele-Ebi Diffa,779488435,Stub
30100,Nigeria,181839400,Udoma Udo Udoma,779488440,Start
30101,Nigeria,181839400,Umar Usman Dukku,779488443,Stub
30102,Nigeria,181839400,Umaru Dahiru,779488446,Start
30103,Nigeria,181839400,Victor Oyofo,779488452,Stub
30104,Nigeria,181839400,Vincent Obasi Usulor,779488454,Stub
30105,Nigeria,181839400,Wahab Dosunmu,779488456,Stub
30106,Nigeria,181839400,Wilson Asinobi Ake,779488458,Start
30107,Nigeria,181839400,Yushau Anka,779488463,Start
30108,Nigeria,181839400,Gbemisola Ruqayyah Saraki,779488979,Start
30109,Nigeria,181839400,Joy Emodi,779489069,Start
30110,Nigeria,181839400,Nkechi Justina Nwaogu,779489215,Start
30111,Nigeria,181839400,Stella Omu,779489281,C
30112,Nigeria,181839400,Zainab Abdulkadir Kure,779489373,Stub
30113,Nigeria,181839400,Nenadi Usman,779578315,Start
30114,Nigeria,181839400,Ken Nnamani,779710549,Start
30115,Nigeria,181839400,Jumoke Akindele,779732906,Start
30116,Nigeria,181839400,Patrica Ndogu,779745886,Stub
30117,Nigeria,181839400,Lateef Adegbite,779961769,C
30118,Nigeria,181839400,Ita David Ikpeme,780341622,Start
30119,Nigeria,181839400,Nkeiruka Onyejeocha,781024802,Stub
30120,Nigeria,181839400,Folake Olunloyo,781239098,Stub
30121,Nigeria,181839400,List of impeached Nigerian state governors,781543519,Start
30122,Nigeria,181839400,Ebikabowei Victor-Ben,782178603,Start
30123,Nigeria,181839400,Segun Adewale (Aeroland),782357462,Start
30124,Nigeria,181839400,Sunday Fajinmi,782357673,Start
30125,Nigeria,181839400,Ibrahim Tahir,782437981,Start
30126,Nigeria,181839400,Adams Dabotorudima,782848034,Stub
30127,Nigeria,181839400,Smart Adeyemi,783362770,Start
30128,Nigeria,181839400,Anna Mghwira,783656407,Start
30129,Nigeria,181839400,Martin Elechi,783728193,Stub
30130,Nigeria,181839400,James Ocholi,783737928,Stub
30131,Nigeria,181839400,Clement Isong,783833481,C
30132,Nigeria,181839400,Mas’ud El-Jibril,783912480,Stub
30133,Nigeria,181839400,Ikuinyi O. Ibani,783959501,Stub
30134,Nigeria,181839400,Bala Mohammed,784005120,Start
30135,Nigeria,181839400,Matthew Mbu Junior,784026624,Start
30136,Nigeria,181839400,Mohammed Saleh,784066388,Start
30137,Nigeria,181839400,Omobola Johnson,784420624,C
30138,Nigeria,181839400,Moses Majekodunmi,784959290,Start
30139,Nigeria,181839400,Temitope Aluko,784986720,Start
30140,Nigeria,181839400,Soji Adejumo,784990535,Start
30141,Nigeria,181839400,Sam Dede,786058863,Stub
30142,Nigeria,181839400,Christopher Kolade,786694361,Start
30143,Nigeria,181839400,Abba Musa Rimi,787364831,Start
30144,Nigeria,181839400,Abdallah Wali,787384789,Stub
30145,Nigeria,181839400,Abdul'aziz Abubakar Yari,787393938,Start
30146,Nigeria,181839400,Abdul Yandoma,787402226,Stub
30147,Nigeria,181839400,Abdulahi Bala Adamu,787402298,Start
30148,Nigeria,181839400,Abdulazeez Ibrahim,787402426,Start
30149,Nigeria,181839400,Abdulaziz Usman,787402662,Start
30150,Nigeria,181839400,Abdullahi Shelleng,787407307,Start
30151,Nigeria,181839400,Abdulmumini M. Hassan,787407620,Stub
30152,Nigeria,181839400,Abdurrahman Shugaba Darman,787408840,Start
30153,Nigeria,181839400,Abike Dabiri,787427764,Start
30154,Nigeria,181839400,Abubakar Atiku Bagudu,787471496,Start
30155,Nigeria,181839400,Abubakar Habu Hashidu,787471669,Start
30156,Nigeria,181839400,Abubakar Iro Danmusa,787471696,Stub
30157,Nigeria,181839400,Abubakar Mahdi,787471718,Stub
30158,Nigeria,181839400,Adawari Pepple,787640191,Start
30159,Nigeria,181839400,Adebayo Adedeji,787649558,Start
30160,Nigeria,181839400,Adebayo Salami,787649673,Stub
30161,Nigeria,181839400,Adefemi Kila,787650223,Start
30162,Nigeria,181839400,Adeleke Mamora,787659664,Start
30163,Nigeria,181839400,Adoga Onah,787707786,Start
30164,Nigeria,181839400,Wilson Sabiya,787708023,Stub
30165,Nigeria,181839400,Efunroye Tinubu,787788195,C
30166,Nigeria,181839400,Ahmed Hassan Barata,787914691,Start
30167,Nigeria,181839400,Ahmed Mohammed Inuwa,787916328,Stub
30168,Nigeria,181839400,Ahmed Usman,787919039,Start
30169,Nigeria,181839400,Ahmed Zanna,787919453,Start
30170,Nigeria,181839400,Mamman Bello Ali,787959802,Stub
30171,Nigeria,181839400,Akin Babalola Kamar Odunsi,788033950,Start
30172,Nigeria,181839400,Akpan Isemin,788042755,Start
30173,Nigeria,181839400,Emmanuel C. Aguma,788177602,Stub
30174,Nigeria,181839400,Desmond Akawor,788177605,Stub
30175,Nigeria,181839400,John Bazia,788177613,Stub
30176,Nigeria,181839400,Chinyere Igwe,788177633,Stub
30177,Nigeria,181839400,Bright Jacob,788177639,Stub
30178,Nigeria,181839400,Isaac Kamalu,788177641,Stub
30179,Nigeria,181839400,Kenneth Kobani,788177644,Stub
30180,Nigeria,181839400,Roseline Konya,788177649,Stub
30181,Nigeria,181839400,Fred Kpakol,788177653,Stub
30182,Nigeria,181839400,Ephraim Nwuzi,788177657,Stub
30183,Nigeria,181839400,Ukel Oyaghiri,788177671,Start
30184,Nigeria,181839400,Chukwuemeka Woke,788177679,Stub
30185,Nigeria,181839400,Albert Legogie,788197928,Stub
30186,Nigeria,181839400,Godwin Obaseki,788436008,Stub
30187,Nigeria,181839400,Ogor Okuweh,788443858,Stub
30188,Nigeria,181839400,Mohammed Barkindo,788475043,Stub
30189,Nigeria,181839400,Ali Sa'ad Birnin-Kudu,788480390,Stub
30190,Nigeria,181839400,Aliyu Doma,788534823,Start
30191,Nigeria,181839400,Obinna Chidoka,788693572,Start
30192,Nigeria,181839400,Aminu Sule Garo,788879037,Start
30193,Nigeria,181839400,Amos Adamu,788902905,GA
30194,Nigeria,181839400,Ebiti Ndok,788932955,Stub
30195,Nigeria,181839400,Wuraola Esan,788997606,Start
30196,Nigeria,181839400,Elizabeth Adekogbe,789002958,Start
30197,Nigeria,181839400,Remi Sonaiya,789093991,Start
30198,Nigeria,181839400,Henry Adefope,789230538,Start
30199,Nigeria,181839400,Annie Okonkwo,789345193,Start
30200,Nigeria,181839400,Anthony Agbo,789397226,Start
30201,Nigeria,181839400,Anthony George Manzo,789405518,Start
30202,Nigeria,181839400,Anthony Ikhazoboh,789407739,Stub
30203,Nigeria,181839400,Silas Ali Agara,789549126,Stub
30204,Nigeria,181839400,Idris Wada,789549141,Stub
30205,Nigeria,181839400,Onimim Jacks,789653447,Start
30206,Nigeria,181839400,Arikpo Okoi,789701950,Stub
30207,Nigeria,181839400,John Wash Pam,789828178,Stub
30208,Nigeria,181839400,Asheik Jarma,789897702,Start
30209,Nigeria,181839400,Onyeka Onwenu,790034865,Start
30210,Nigeria,181839400,Awwal Ibrahim,790270671,Start
30211,Nigeria,181839400,Ayo Oni,790294111,Stub
30212,Nigeria,181839400,Kingsley Kuku,790340381,C
30213,Nigeria,181839400,Baba Adamu Iyam,790369329,Stub
30214,Nigeria,181839400,Babafemi Ogundipe,790370929,Start
30215,Nigeria,181839400,Babatunde Elegbede,790372368,Start
30216,Nigeria,181839400,Badamasi Maccido,790410910,Start
30217,Nigeria,181839400,Aisha Alhassan,790411731,C
30218,Nigeria,181839400,Bashir Adeniyi Musa,790695051,Stub
30219,Nigeria,181839400,Matthew Ifeanyi Nwagwu,790841268,Start
30220,Nigeria,181839400,Bello Maitama Yusuf,790915504,Stub
30221,Nigeria,181839400,Alhaji Alabi Hassan Olajoku,790921577,C
30222,Nigeria,181839400,Bello Hayatu Gwarzo,791012716,Start
30223,Nigeria,181839400,Bello Jibrin Gada,791012753,Start
30224,Nigeria,181839400,Maitama Sule,791392061,C
30225,Nigeria,181839400,Salisu Abubakar Maikasuwa,791421640,Stub
30226,Nigeria,181839400,Biodun Ogunbiyi,791503119,Start
30227,Nigeria,181839400,Blessing Didia,791690154,Stub
30228,Nigeria,181839400,Babachi Lawal,791726285,Stub
30229,Nigeria,181839400,Bob-Manuel Udokwu,791767952,Stub
30230,Nigeria,181839400,Kate Henshaw,791798551,Start
30231,Nigeria,181839400,Pauline Tallen,791824810,Start
30232,Nigeria,181839400,Bola Afonja,791885383,Stub
30233,Nigeria,181839400,Brimmo Yusuf,792328388,Start
30234,Nigeria,181839400,T. O. S. Benson,792375026,GA
30235,Nigeria,181839400,Bukky Wright,792576231,Start
30236,Nigeria,181839400,Bethel Nnaemeka Amadi,792729943,Stub
